"entity_id","organization_name","organization_type","city","region","country","authentication_status","public_source_present","outreach_allowed"
"BD_BOOK_OP_00013","Bikers Against Child Abuse Arizona","CHARITY_MOTORCYCLE_ORGANIZATION",,"Arizona","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_OP_00003","Christian Motorcyclists Association","MOTORCYCLE_MINISTRY",,"Arkansas","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00116","APACHE JUNCTION MUNICIPAL COURT (1149)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00124","APACHE JUNCTION MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00090","APACHE JUNCTION POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00160","Arizona Department of Public Safety GIITEM","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00162","Arizona State Gang Task Force","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00163","Arizona WANTED Task Force","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00117","AVONDALE MUNICIPAL COURT (0760)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00125","AVONDALE MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00091","AVONDALE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00100","BENSON MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00092","BENSON POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00126","BISBEE MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00093","BISBEE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00118","BUCKEYE MUNICIPAL COURT (0743)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00127","BUCKEYE MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00094","BUCKEYE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00101","BULLHEAD CITY MUNICIPAL COURT (0842)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00138","BULLHEAD CITY MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00079","BULLHEAD CITY POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00145","CASA GRANDE MUNCIPAL COURT (1142)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00128","CASA GRANDE MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00095","CASA GRANDE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00068","CHANDLER MUNICIPAL COURT (0748)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00076","CHANDLER MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00518","CHANDLER POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00067","CHANDLER-GILBERT COMMUNITY COLLEGE CAMPUS POLICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00102","COOLIDGE MUNICIPAL COURT (1148)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00139","COOLIDGE MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00080","COOLIDGE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00103","COTTONWOOD MUNICIPAL COURT (1342)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00140","COTTONWOOD MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00081","COTTONWOOD POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00104","DOUGLAS MUNICIPAL COURT (0242)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00141","DOUGLAS MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00082","DOUGLAS POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00119","ELOY MUNICIPAL COURT (1143)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00129","ELOY MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00096","ELOY POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00105","FLAGSTAFF MUNICIPAL COURT (0341)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00142","FLAGSTAFF MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00522","FLAGSTAFF POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00120","FLORENCE MUNICIPAL COURT (1141)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00130","FLORENCE MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00097","FLORENCE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00121","GILBERT MUNICIPAL COURT (0766)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00131","GILBERT MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00098","GILBERT POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00064","GLENDALE COMMUNITY COLLEGE CAMPUS POLICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00071","GLENDALE MUNICIPAL COURT (0748)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00072","GLENDALE MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00519","GLENDALE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00106","GLOBE MUNICIPAL COURT (0443)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00143","GLOBE MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00083","GLOBE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00122","GOODYEAR MUNICIPAL COURT (0762)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00132","GOODYEAR MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00099","GOODYEAR POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00123","HOLBROOK MUNICIPAL COURT (0941)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00084","HOLBROOK POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00107","KINGMAN MUNICIPAL COURT (0841)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00085","KINGMAN POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00144","MARICOPA COUNTY CLERK OF THE COURT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00020","Maricopa County Sheriff's Office","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01167","MESA CITY PROSECUTOR OFFICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01169","MESA COMMUNITY COLLEGE POLICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01165","MESA COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01170","MESA GANG / VIOLENT CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01173","MESA LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01166","MESA MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00069","MESA MUNICIPAL COURT (0745)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01171","MESA NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00517","MESA POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01168","MESA PUBLIC SAFETY DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01172","MESA REGIONAL TASK FORCE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00133","NOGALES MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00134","PEORIA MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00867","PHOENIX CITY PROSECUTOR OFFICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00065","PHOENIX COLLEGE CAMPUS POLICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00869","PHOENIX COMMUNITY COLLEGE POLICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00865","PHOENIX COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00870","PHOENIX GANG / VIOLENT CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00873","PHOENIX LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00866","PHOENIX MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00070","PHOENIX MUNICIPAL COURT (0741)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00871","PHOENIX NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00019","Phoenix Police Department","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00161","Phoenix Police Department Gang Enforcement Unit","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00868","PHOENIX PUBLIC SAFETY DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00872","PHOENIX REGIONAL TASK FORCE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00108","PRESCOTT MUNICIPAL COURT (1343)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00086","PRESCOTT POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00135","PRESCOTT VALLEY MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00109","SAFFORD MUNICIPAL COURT (0541)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00087","SAFFORD POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00066","SCOTTSDALE COMMUNITY COLLEGE CAMPUS POLICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00073","SCOTTSDALE MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00523","SCOTTSDALE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00110","SEDONA MUNICIPAL COURT (0346)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00088","SEDONA POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00136","SHOW LOW MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00111","SIERRA VISTA JUSTICE COURT (0205)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00137","SIERRA VISTA MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00074","SOUTH TUCSON MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00112","SURPRISE MUNICIPAL COURT (0761)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00524","SURPRISE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00077","TEMPE MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00520","TEMPE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01138","TUCSON CITY PROSECUTOR OFFICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01140","TUCSON COMMUNITY COLLEGE POLICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01136","TUCSON COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01141","TUCSON GANG / VIOLENT CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01144","TUCSON LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01137","TUCSON MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00075","TUCSON MUNICIPAL PROSECUTOR","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01142","TUCSON NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00521","TUCSON POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01139","TUCSON PUBLIC SAFETY DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01143","TUCSON REGIONAL TASK FORCE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00113","WILLCOX MUNICIPAL COURT (0244)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00089","WILLCOX POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00078","YAVAPAI-PRESCOTT INDIAN TRIBE TRIBAL POLICE","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00114","YUMA COUNTY JUSTICE COURT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00115","YUMA MUNICIPAL COURT (1441)","MOTORCYCLE_ORGANIZATION",,"AZ","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00525","YUMA POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"AZ","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00466","Alameda County Sheriff's Office","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00467","Bakersfield Police Department","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00165","California Commission on POST","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00174","California Commission on POST Legislative Mandated Training","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00175","California Commission on POST Reimbursable Training","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00173","California Highway Patrol","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00172","California Highway Patrol Organized Crime Enforcement","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00179","California POST Training Videos","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00488","CSU Fresno University Police Department","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00484","CSU Los Angeles University Police Department","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00489","CSU Sacramento Public Safety/University Police Department","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00468","CSU San Francisco Police Department","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00028","FBI Violent Crime / Outlaw Motorcycle Gang Reference","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01148","FRESNO CITY PROSECUTOR OFFICE","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01150","FRESNO COMMUNITY COLLEGE POLICE","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01146","FRESNO COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00469","Fresno County Sheriff's Department","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01151","FRESNO GANG / VIOLENT CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01154","FRESNO LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01147","FRESNO MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01152","FRESNO NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01145","FRESNO POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01149","FRESNO PUBLIC SAFETY DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01153","FRESNO REGIONAL TASK FORCE","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00470","Kern County Sheriff's Department","MOTORCYCLE_ORGANIZATION",,"CA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01235","LONG BEACH CITY PROSECUTOR OFFICE","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01237","LONG BEACH COMMUNITY COLLEGE POLICE","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01233","LONG BEACH COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01238","LONG BEACH GANG / VIOLENT CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01241","LONG BEACH LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01234","LONG BEACH MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01239","LONG BEACH NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01232","LONG BEACH POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"CA","USA","AUTHENTICATION_PENDING","False","False"
